Country Name,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Mauritius,Electric power consumption (kWh per capita),670.5862908,728.7907866,780.1254287,820.1397154,857.2614719,945.2477912,1021.167623,1108.610762,1205.596934,1226.955237,1363.24611,1453.664547,1473.492493,1561.765991,1614.246648,1683.690833,1743.117482,1816.671103,1881.649775,1907.12257,1995.361484,2025.704166,2075.035712,2148.328411
Mexico,Forest area (% of land area),36,36,36,36,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,34,34,34,34,34
Mexico,CO2 emissions,289946.3459,314692.8764,318356.6661,311123.4553,333504.4522,317395.1384,332871.1555,346040.5696,365501.5632,361344.3776,379240.0311,376930.7365,382388.3864,390205.4841,396422.8178,414967.1304,425604.0205,440778.9406,437758.9188,434048.6167,445291.1033,460510.8038,481703.0356,486431.5752
Mexico,Electric power consumption (kWh per capita),1161.975149,1268.2031,1287.542864,1279.906652,1363.220431,1378.345965,1445.326767,1514.636206,1571.849707,1610.946238,1717.444038,1744.644689,1753.750584,1719.344373,1817.734704,1869.748658,1877.560027,1905.7468,1908.346669,1863.535158,1903.984825,2074.244489,2037.24124,2056.964408
Moldova,Forest area (% of land area),10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,12,12,12,12,12
Moldova,CO2 emissions,31856.00816,25667.96904,20363.7902,17237.72868,13992.95007,12080.53595,10401.02627,9446.662693,8529.217544,7219.667496,6694.402942,6994.783182,7139.416344,7691.386413,7746.128791,8364.292212,8073.3068,8106.701416,7935.790609,7705.41999,8297.669089,8389.375223,8343.184468,7364.671461
Moldova,Electric power consumption (kWh per capita),3235.38961,3438.444924,2965.191581,2583.896244,2221.349228,2094.365349,1979.416252,1863.057604,1859.430147,1742.527627,1638.095699,1804.507386,1872.449326,2101.927717,1960.906729,2047.737712,2166.121975,1996.415901,2028.229958,1740.799034,1722.886713,1470.230501,1514.530474,1352.792108
Mongolia,Forest area (% of land area),8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,8,8,8
Mongolia,CO2 emissions,13182.72569,14850.53979,12940.16538,11916.4964,10392.87341,10333.63406,8744.517039,8573.312281,8599.386562,8655.770146,9042.617852,9011.210018,9665.724865,9372.068225,9575.291724,9731.034128,10992.2493,11560.69953,11699.65068,12159.35644,13088.68559,13565.85453,14081.55663,15054.96433
Mongolia,Electric power consumption (kWh per capita),1489.369982,1340.445102,1223.977114,1099.326442,1077.836172,1090.930611,1085.656343,1057.929677,1068.523018,1042.436026,1053.624744,1071.194336,1096.786049,1139.306898,1196.016536,1251.95581,1298.816018,1333.319963,1424.895785,1379.996494,1492.6325,1501.953192,1597.385501,1908.942932
Montenegro,Forest area (% of land area),47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,50,53,56,58,61,61,61,61
Montenegro,CO2 emissions,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6314.905228,6451.770253,6564.643799,6287.187849,5010.561319,5419.51607,5752.492828,5415.717989,5618.095096
Montenegro (and serbia),Electric power consumption (kWh per capita),65988.77891,55202.0775,50909.47496,44699.52794,41171.82453,46551.50815,54456.62885,59343.19634,59285.61813,42131.65941,50532.32747,54318.07883,57859.74973,61613.71796,65830.79828,60673.54561,63194.06701,61504.65439,61222.2058,57055.03852,58261.24028,62862.34211,61931.30879,62855.74623
Morocco,Forest area (% of land area),11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,13,13,13,13,13
Morocco,CO2 emissions,24653.13109,25350.04865,27185.14365,26990.61536,29708.51965,30397.21484,30324.2258,32050.23721,32741.00039,34350.83888,35446.35003,38663.3202,40184.96801,39378.9589,42947.01079,46250.41901,46268.97173,47964.77025,48630.76693,48443.88064,51171.93115,54731.36123,55583.32989,54636.33409
Morocco,Electric power consumption (kWh per capita),357.1123964,369.3401912,399.7070336,399.6680289,418.8029906,428.4679906,431.071835,448.2706997,476.772849,450.5610061,487.3827453,522.683289,534.5415299,581.0613838,612.731639,635.9287606,690.7138976,720.8012609,741.5182333,752.4840487,777.0712226,818.5180581,875.176865,866.2383642
Mozambique,Forest area (% of land area),55,55,55,54,54,54,53,53,53,53,52,52,52,52,51,51,51,50,50,50,50,49,49,49
Mozambique,CO2 emissions,1141.480837,953.533517,1140.203858,1328.685376,1122.66356,1234.32464,1190.32353,1316.122038,1270.9999,1265.29265,1545.95799,1872.88144,1962.33829,2501.76656,2763.563215,2646.535599,2806.759311,3346.871115,3196.905641,3432.275832,3753.097853,4205.082639,4191.357243,4538.172809
Mozambique,Electric power consumption (kWh per capita),40.98124353,54.15509918,52.59086762,49.26949514,43.0903599,44.93153157,44.60483498,52.9251173,47.64001197,67.17652562,121.8207788,268.9391224,257.7432145,363.2486867,435.5080034,437.5037512,445.1220129,445.7138548,429.5741306,429.6380025,438.583922,439.3026624,444.4111451,435.5960854
Myanmar,Forest area (% of land area),60,59,59,58,57,57,56,55,55,54,53,53,52,52,51,51,51,50,50,49,49,48,47,46
Myanmar,CO2 emissions,4439.527034,4360.683429,4634.160832,5167.751492,6083.885822,7369.675945,7729.056442,7715.402171,8377.588526,9202.965999,10016.63843,8682.137871,8692.517599,10896.00844,10371.83293,10967.07452,10162.36311,10632.83481,8093.593221,7594.903009,8355.997618,8503.623708,9011.110358,10419.39168
Myanmar,Electric power consumption (kWh per capita),43.39720976,40.19908975,43.47699059,49.79113045,53.029486,56.13839712,56.56766986,63.2517119,63.62129304,66.76301061,73.7574033,66.99770046,71.55480457,78.30817238,78.85806901,73.30242468,86.48498967,87.55628879,92.12227018,97.1973278,121.5858044,151.020392,152.6534766,164.4652749
Namibia,Forest area (% of land area),11,11,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9
Namibia,CO2 emissions,756.28859,1140.282981,1239.606903,1438.732167,1658.125453,1769.437601,1905.316847,1993.831683,2057.851947,1862.733747,1826.996767,2268.697564,1967.454998,2091.822068,2226.13653,2342.439518,2370.094012,2447.897254,2810.600293,2876.604687,3010.390292,3162.087466,3311.31321,3562.04979
Namibia,Electric power consumption (kWh per capita),-1,1049.686526,1007.472473,1073.434735,946.5521837,938.2099293,1009.177594,956.7162676,1039.272454,1098.356772,994.7559292,1029.515718,1066.02021,1109.803381,1384.599637,1454.840737,1541.933332,1547.158327,1582.925392,1530.879868,1532.154503,1550.781395,1590.560493,1610.846709
Nepal,Forest area (% of land area),34,33,32,32,31,30,30,29,29,28,27,27,26,26,26,25,25,25,25,25,25,25,25,25
Nepal,CO2 emissions,1057.143544,1304.772255,1368.113838,1515.650802,1849.496425,2013.752826,2134.771542,2363.361372,2506.187743,3276.605589,3362.491927,3599.587802,2929.48333,3151.73814,2952.856633,3313.959614,2750.699896,2767.044097,3087.991322,4071.859224,4793.96778,5420.42282,6151.30254,6446.486149
Nepal,Electric power consumption (kWh per capita),35.48239625,37.53121146,37.3376533,38.79348902,41.61189325,44.22440285,46.56995396,46.8849484,49.59220687,55.41484293,59.30882057,65.0347474,68.11608727,71.13302157,75.08493686,77.78303606,84.70849268,88.70602352,84.55781675,97.99694397,103.0662776,115.235023,118.6523234,128.1481026
Netherlands,Forest area (% of land area),10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Netherlands,CO2 emissions,159706.1051,167135.5724,165404.244,169950.109,170792.985,173181.3257,182392.7316,173873.9859,175298.3622,169998.6235,171967.0166,177087.9452,178326.3242,180958.2293,183365.9208,179599.587,174299.5377,175962.279,178854.3927,172314.4952,183239.2965,171874.3789,170901.7896,169529.4064
Netherlands,Electric power consumption (kWh per capita),5218.135158,5327.410493,5441.655472,5494.112372,5643.041941,5747.005985,5943.724406,6124.024304,6306.594634,6400.230001,6559.537517,6652.67372,6693.756595,6751.122414,7017.230734,6987.740342,7054.83222,7209.937237,7226.069622,6895.663913,7009.523819,7035.672399,6871.098842,6821.057683
New Caledonia,Forest area (% of land area),46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
New Caledonia,CO2 emissions,918.0566077,954.7590922,965.861205,1017.955807,743.748743,945.822082,1083.534208,1164.087995,1290.014943,1226.204213,1434.091995,1583.509813,1778.005405,1773.656543,1831.156529,1897.289981,1692.127842,1584.128825,1493.160027,1514.475562,1646.566268,1762.887511,1787.288517,1899.47545
New Caledonia,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
New Zealand,Forest area (% of land area),37,37,37,37,37,38,38,38,38,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39
New Zealand,CO2 emissions,23718.7208,24422.70165,26133.8048,25950.71245,26375.082,27071.36809,28397.33521,30867.55225,30342.13538,32134.04993,33320.06856,35479.42661,35535.72714,37427.94755,36090.02555,36749.81176,36762.19799,35977.04836,36869.37573,33940.50913,33900.12027,33261.35684,33663.88693,33123.73488
New Zealand,Electric power consumption (kWh per capita),8972.310649,8842.379331,8636.633916,8909.355579,8927.900552,9106.822018,9072.883173,9090.524423,9125.032765,9138.744752,9384.348187,9417.343126,9526.655692,9407.032181,9666.299694,9673.673771,9700.090809,9640.607983,9556.317198,9403.848836,9601.903142,9456.20438,9364.351988,9084.216924
Nicaragua,Forest area (% of land area),38,37,36,36,35,35,34,33,33,32,32,31,31,30,29,29,28,28,27,26,26,26,26,26
Nicaragua,CO2 emissions,1954.567626,1964.864554,2284.15365,2240.966677,2546.975777,2708.241248,2869.194541,3072.750148,3572.542618,3604.500806,3753.023316,3983.466807,4116.890307,4269.374341,4415.788753,4299.345207,4561.582854,4689.472784,4490.745155,4490.146949,4757.971804,4784.392699,4901.557321,4685.592899
Nicaragua,Electric power consumption (kWh per capita),308.3557161,301.4063664,304.2985284,293.9065558,281.14947,293.5673836,313.7779137,352.8570453,344.3795593,331.5378568,347.7366877,346.6156938,355.5865961,370.9303559,396.632354,416.9666577,429.7076612,464.1334241,477.9673838,484.0649455,514.1413265,537.0376014,579.5440353,598.0847161
Niger,Forest area (% of land area),2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Niger,CO2 emissions,741.9468115,841.3547582,817.1484183,832.7009253,919.6710482,973.5454588,986.395951,1158.535214,1050.28656,1108.686766,1135.304025,1116.783921,1233.62962,1343.144591,1347.989297,1380.548559,1438.23373,1563.501295,1644.544744,1629.601138,1762.98187,1851.087245,1986.603603,2097.465643
Niger,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.0526295,31.09349108,30.7221163,30.09565549,33.85653999,37.07703629,35.22553272,39.51091544,39.64168688,43.06991095,44.68453516,47.8565319,49.78514704,48.64135649
Nigeria,Forest area (% of land area),19,18,18,18,17,17,16,16,15,15,14,14,14,13,13,12,12,11,11,10,10,9,9,9
Nigeria,CO2 emissions,68924.88365,74967.72993,82578.5182,79897.18434,73892.57701,78353.21366,91085.27003,91049.55923,81265.89713,81515.79349,90822.66714,96407.82185,87964.23154,93078.42251,89119.78867,92051.8013,81549.70925,75553.36,78073.98282,72174.3918,80467.90918,87682.74298,81596.44611,80467.24491
Nigeria,Electric power consumption (kWh per capita),86.71020932,89.21813836,89.66875032,100.4507311,95.14615781,91.08615369,85.52179056,81.63189744,76.61258823,75.40919817,74.13120872,75.19743592,104.1345228,101.4017915,122.9845738,128.6357166,111.1444395,138.1424014,126.5322012,119.9493748,135.6376666,149.3124511,155.854358,141.8730132
North Korea,Forest area (% of land area),68,67,66,65,64,63,62,61,60,59,58,57,55,54,53,52,51,50,49,48,47,46,45,44
North Korea,CO2 emissions,134061.5556,129442.4585,112956.6293,104382.6619,95190.60407,88804.36046,78277.05278,75896.31196,62731.95275,68290.74311,73468.44441,76295.89494,73085.96644,74619.41358,76169.13961,79400.39316,80840.51393,67594.82424,74583.93616,72770.83952,68835.79503,56645.69663,56973.15402,58004.23175
North Korea,Electric power consumption (kWh per capita),1243.466367,1162.445549,1029.365371,906.7273671,930.1375363,910.0487188,829.2413284,740.1253892,640.14297,695.5293688,715.1420359,738.040816,716.1890073,753.9285074,782.5952177,810.0927027,788.0300862,751.5362199,805.8545538,729.8187094,744.4336048,657.1297995,653.9502143,660.1941982
Norway,Forest area (% of land area),33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
Norway,CO2 emissions,36148.67032,33781.56072,36462.69657,38589.39879,40562.5598,40679.03687,41060.95336,43494.15629,45214.98619,46851.29809,41879.40594,42421.33044,41765.55298,44448.45709,44744.98791,43290.80175,43956.16674,44743.01893,44596.29023,43720.13352,45963.113,44924.99169,43574.04701,43765.3774
Norway,Electric power consumption (kWh per capita),23353.91502,23808.62992,23787.32181,23967.11867,24247.26394,24528.44386,23998.84419,24326.03424,25424.10364,25057.1896,24993.7263,25590.68943,24620.33613,23201.39413,24214.10698,25083.21453,24099.93226,24855.00046,24866.13431,23859.70958,24890.92401,23510.38383,24070.98592,23325.74681
Oman,Forest area (% of land area),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oman,CO2 emissions,15008.03185,18509.89804,17632.14666,16673.37479,15144.13318,18361.7928,19392.91225,19927.0157,19491.13602,21970.5866,24552.22453,27900.78591,29890.83392,31737.87508,31242.12338,33887.32773,42298.33789,46337.83105,52760.94115,60425.33865,64665.30232,71677.30177,72828.64821,75201.67366
Oman,Electric power consumption (kWh per capita),2186.894196,2156.055053,2249.087587,2452.251987,2508.484304,2595.963983,2640.816518,2812.448936,3101.232313,3123.369734,3242.828557,3469.675215,3539.509892,3551.251009,3825.268749,3930.765239,4257.892296,4494.650602,4968.930517,5468.718604,5704.294561,5928.966422,6094.733374,5981.450312
Pakistan,Forest area (% of land area),3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2
Pakistan,CO2 emissions,63081.1393,64242.79412,70764.80323,76507.1842,79930.78923,85209.23818,91620.83445,95027.40035,96795.277,105911.5738,106770.1779,109138.0339,109892.2619,116682.0625,130880.5111,132805.2822,143627.2773,159406.8856,155819.7942,158387.0561,154324.8612,154691.1089,153809.3682,156045.2453
Pakistan,Electric power consumption (kWh per capita),277.5360586,297.5747172,334.2746166,335.384564,345.9543006,358.5977978,360.1578839,363.6753334,344.8809245,356.8190777,373.1343095,379.0431252,385.8070847,411.0789205,430.5707452,464.7279664,488.5634641,482.6883877,444.1958262,460.296346,466.5735825,456.6716229,451.6995477,449.9685931
Palau,Forest area (% of land area),-1,83,84,84,84,85,85,85,85,86,86,86,87,87,87,88,88,88,88,88,88,88,88,88
Palau,CO2 emissions,9.684530671,13.13345895,17.69105599,18.45807454,19.70378169,13.79014343,37.98934697,28.39225378,26.07341945,31.08903499,31.23123517,27.52158136,18.02150999,17.88324995,19.90696249,26.6818854,34.70646813,29.10404272,32.63465113,31.19299267,32.0842947,32.12956503,31.45748027,33.54253328
Palau,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Panama,Forest area (% of land area),68,68,67,67,67,67,66,66,66,66,65,65,65,65,65,64,64,64,64,63,63,63,63,63
Panama,CO2 emissions,2707.600839,3123.911559,3732.68534,3818.848542,4064.28982,4374.677923,4411.032334,4636.930219,5717.181728,5004.027433,5188.733686,6203.052751,5409.761313,5524.240893,5617.301485,7150.808267,7552.390393,7284.630871,7368.315702,8494.897907,9060.780573,9571.052472,10287.88704,9751.843542
Panama,Electric power consumption (kWh per capita),832.8578193,877.9575576,910.9512179,958.7176923,1012.40532,1063.501484,1085.212239,1174.310023,1180.882076,1219.449376,1267.189016,1274.099117,1303.451364,1364.866506,1427.953227,1459.945934,1465.39987,1548.10467,1598.317536,1689.610134,1759.698782,1857.968228,1973.683683,2038.004742
Papua New Guinea,Forest area (% of land area),74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
Papua New Guinea,CO2 emissions,2510.430257,2485.300963,2298.068993,2255.67978,2299.362455,2374.59952,2379.716973,2589.000716,3234.925139,2732.50726,2913.286451,2949.723662,3594.3676,3936.60574,4473.532248,4982.761048,5352.507266,5203.689232,5740.938791,5510.918341,6112.636355,6601.737121,6841.177793,7287.071226
Papua New Guinea,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Paraguay,Forest area (% of land area),53,53,52,52,51,51,51,50,50,49,49,48,48,47,47,47,46,45,44,43,43,42,41,40
Paraguay,CO2 emissions,2160.603515,2115.038664,2539.175345,2892.954004,3375.850442,3819.850388,3782.386981,4189.067421,4391.378327,4395.998138,3623.105719,3759.371563,3943.06798,4081.966558,4117.595683,3785.647034,3948.772368,4076.2114,4131.377162,4449.374542,4930.174232,5121.063562,5340.584764,5287.134391
Paraguay,Electric power consumption (kWh per capita),505.4891854,525.7433845,559.6992198,627.9307656,702.826053,785.9936024,796.8062053,833.8778069,840.979104,859.7375184,887.4719176,873.92782,884.795906,839.522763,828.2282053,863.7746608,920.8204873,984.0500422,1033.547975,1092.879767,1178.606275,1282.539555,1368.048029,1473.010759
Peru,Forest area (% of land area),61,61,61,60,60,60,60,60,60,60,59,59,59,59,59,59,59,59,59,59,58,58,58,58
Peru,CO2 emissions,20722.85741,20143.6521,20962.15087,21983.18138,22630.21863,25723.90266,28279.19614,28169.7386,27106.75298,29181.54087,28878.40006,26829.87627,27988.05862,27467.07595,31664.50245,31671.70751,31254.9512,34178.999,38723.37097,41617.65733,44939.07788,47985.11242,47999.76706,49700.90207
Peru,Electric power consumption (kWh per capita),546.3502475,578.9581625,475.9191339,522.3811263,533.4607317,546.3675936,588.722035,606.7487751,642.1493806,655.1310757,680.1885018,706.0562698,740.8239163,764.986309,802.8397707,837.2930119,887.6220852,968.1272614,1039.45081,1040.633569,1094.314345,1241.671214,1211.322691,1269.766551
Philippines,Forest area (% of land area),22,22,22,22,23,23,23,23,23,23,24,24,24,24,24,24,24,23,23,23,23,24,25,25
Philippines,CO2 emissions,41980.99077,41491.75136,44948.48982,48821.98713,52889.42443,63375.82461,69213.91445,77409.02888,76738.54181,74190.75749,74792.20967,73236.32869,74891.34501,76904.32369,78905.19308,81298.85527,73398.50427,77284.77261,79126.00683,79907.50493,85914.24427,86840.77921,87558.81827,97034.15679
Philippines,Electric power consumption (kWh per capita),360.7418817,353.8501217,334.9626325,335.1738867,377.1534212,398.5210261,428.333172,462.1960019,478.5803001,467.6921383,499.7289505,519.2794215,522.7544763,555.9724713,576.0302682,577.5389719,569.6580496,584.5299057,588.5127116,593.8551174,644.2681364,650.7428321,672.3890925,692.0553461
Poland,Forest area (% of land area),29,29,29,29,29,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31
Poland,CO2 emissions,363882.6433,362380.4097,352970.8584,339022.4686,333749.0671,356523.6106,370502.6389,360828.5686,334610.695,325160.4956,313560.1976,309481.8069,298436.9424,309051.397,311486.5028,308755.0299,322673.8202,324151.3689,319010.1091,304068.2573,324465.0803,319353.7537,309560.2255,304238.2617
Poland,Electric power consumption (kWh per capita),3272.302311,3088.228938,2961.395739,2977.7121,2993.177532,3060.888875,3159.041817,3206.237778,3206.591771,3171.757384,3256.180455,3260.033263,3208.392157,3324.471392,3416.118632,3437.323998,3584.962188,3661.646104,3725.748778,3590.832081,3797.092296,3879.542094,3899.176642,3937.650584
Portugal,Forest area (% of land area),38,37,37,37,37,37,37,37,37,37,37,36,36,36,36,36,36,36,36,35,35,35,35,35
Portugal,CO2 emissions,43076.37195,45077.03197,48816.98223,47716.76659,49302.92476,52966.13709,51060.33798,53337.67404,57989.23598,64859.60232,64294.46781,63482.84989,67480.79098,62452.69614,63914.92316,67214.71526,61122.54838,60621.69571,57932.71048,57753.13452,52027.48296,51622.38048,49106.73047,47731.74692
Portugal,Electric power consumption (kWh per capita),2541.865759,2676.643674,2815.877106,2803.202312,2870.833031,3076.846048,3195.864047,3352.465833,3545.010352,3795.22928,3988.960824,4119.670488,4271.168528,4375.732217,4533.539695,4682.991013,4827.467182,4890.560188,4850.837413,4843.849694,4959.094305,4848.279337,4736.351771,4685.054787
Puerto Rico,Forest area (% of land area),32,34,36,38,40,42,43,45,47,49,51,51,51,52,52,52,53,53,53,54,54,54,55,55
Puerto Rico,CO2 emissions,817.6468969,819.7842489,800.7406352,812.2401396,842.1901517,856.4028848,869.4154891,874.7272836,854.6087893,933.5147606,938.9512405,905.6175463,906.5296637,942.5802892,951.2897342,937.896571,895.931278,826.1876956,768.1492794,620.2385676,280.5609081,284.4715227,284.1728727,291.9437031
Puerto Rico,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Qatar,Forest area (% of land area),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,CO2 emissions,16535.16806,17604.86315,18545.81031,19102.44263,20091.21531,20592.08506,22292.84323,27041.35056,28626.76731,31285.01737,30699.95186,31385.04071,35298.65906,37278.93724,40157.85743,42530.20642,47788.64823,54562.0004,59730.99378,63930.18205,71804.73516,76263.70642,83163.83327,85811.20982
Qatar,Electric power consumption (kWh per capita),9587.011363,9030.866971,9951.640703,10564.49646,11016.21838,11005.57065,12079.38046,12224.2353,13845.69956,13998.24409,14324.63902,15083.42567,16040.65651,16724.91076,16824.29627,15983.53017,16051.42607,15330.52576,14461.15876,14229.32204,14940.13355,15122.5152,16183.0778,15470.98732
Romania,Forest area (% of land area),28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29
Romania,CO2 emissions,186113.29,150944.4876,136987.8243,128774.7533,125937.1491,131275.9173,135241.7141,125222.4294,109982.3946,93030.45913,96890.2034,103548.7195,103389.2112,107754.1465,105719.7899,104206.355,108928.882,106483.5044,104502.2325,85279.44622,82237.96457,88909.02628,89795.90883,78714.79503
Romania,Electric power consumption (kWh per capita),2924.596266,2521.003837,2319.572749,2272.124228,2234.735085,2328.794358,2430.301529,2250.999801,2107.445463,1935.560812,1987.66019,2066.783933,2079.796062,2237.937816,2295.570505,2365.419564,2446.286077,2529.906888,2605.819735,2390.574743,2550.863291,2639.033434,2604.243137,2494.533918
Russia,Forest area (% of land area),49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50
Russia,CO2 emissions,2394842.458,2365562.401,2190176.354,1991357.798,1783910.147,1751583.311,1704988.92,1598095.256,1602088.359,1650281.469,1678388.658,1687188.922,1670065.926,1738852.876,1743570.867,1736082.295,1764649.583,1766345.681,1743342.554,1652897.681,1735583.372,1820097.613,1833975.847,1824578.631
Russia,Electric power consumption (kWh per capita),6673.178594,6541.171009,6107.47937,5724.091032,5190.729155,5101.555493,5016.447012,4935.621707,4848.030373,4998.8387,5198.416768,5274.377721,5304.431723,5478.14413,5633.855746,5770.112336,6098.538123,6286.050536,6399.684466,6095.380575,6409.895218,6485.760845,6617.136241,6539.211202
Rwanda,Forest area (% of land area),13,13,13,13,13,13,14,14,14,14,14,14,15,15,15,16,16,17,17,18,18,18,19,19
Rwanda,CO2 emissions,610.1822443,666.802317,643.460743,590.4036276,556.0300619,642.0292855,670.9409038,832.6855325,814.352086,879.5380694,821.8903871,877.5109538,895.0045386,943.7788173,943.8885105,940.9161164,960.4181682,1042.009684,1091.424824,1070.614036,1162.354347,1207.613911,1246.350713,1280.471
Rwanda,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Samoa,Forest area (% of land area),46,47,49,50,52,53,55,56,58,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Samoa,CO2 emissions,96.3207295,100.5732063,103.1146733,101.4532934,91.24363,97.1527749,111.8171757,107.8569627,114.6850268,110.6104723,129.3460406,132.9635971,116.1424722,117.8791745,113.704993,114.2698259,105.1249966,92.51002677,96.79253815,107.0627475,115.0497144,123.8950524,128.1669721,136.6435519
Samoa,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sao Tome and Principe,Forest area (% of land area),58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,56,56,56,56,56
Sao Tome and Principe,CO2 emissions,28.99041202,32.26344669,30.47822581,29.11871714,20.42957583,22.23055156,23.05832876,25.04679427,24.22588977,24.94994014,33.87476314,35.74232218,36.41545494,37.42296958,37.53246992,39.01125163,41.00244769,44.01464907,46.16819483,46.14248024,49.38025941,51.63443183,52.21152106,53.63922473
Sao Tome and Principe,Electric power consumption (kWh per capita),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saudi Arabia,Forest area (% of land area),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,CO2 emissions,167679.3361,173050.1748,186671.2907,196293.5791,211920.5444,215454.4071,227791.263,231250.6516,242626.49,247670.784,260396.9165,271677.3867,283957.6409,297858.8953,292405.8711,306089.0256,321190.0496,338144.9952,363299.3235,390881.6976,420058.1884,438212.674,455673.1515,459502.168
Saudi Arabia,Electric power consumption (kWh per capita),3986.381894,4093.234355,4368.186886,4711.375499,4793.121713,4873.799106,4891.080589,5023.868943,5331.640774,5442.535528,5472.069284,5729.660168,5819.102102,6250.479763,6108.688411,6366.681579,6594.651439,6703.274197,6973.380017,7264.527459,7784.761953,7870.138699,8404.516036,8741.417641
Senegal,Forest area (% of land area),49,48,48,48,48,47,47,47,47,46,46,46,46,46,45,45,45,45,44,44,44,44,44,43
Senegal,CO2 emissions,2351.964715,2364.710081,2600.422087,2538.271644,2592.486024,2740.155154,2956.444619,3253.657622,3640.889818,4016.260196,4030.828029,4646.36726,4785.648613,4525.022079,5166.711651,5729.138885,5594.945132,6191.814629,6137.128735,6460.99187,6880.678706,7530.125178,7332.265383,7838.650664
Senegal,Electric power consumption (kWh per capita),103.8034516,102.7155223,109.2515133,104.3216741,109.8507446,109.0606935,109.7384422,117.0990346,121.6586095,117.70038,101.921003,123.5412496,145.8209029,125.9214565,138.3238613,157.6893199,156.8433717,180.7983875,157.9760359,188.6084022,198.5059418,198.8470018,209.5774576,219.252585
Serbia,Forest area (% of land area),28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,29,30,30,31,31,31,31
Serbia,CO2 emissions,4628.658054,4411.480487,4274.547161,3479.533937,3411.148213,3789.986489,4132.561211,4291.317805,4302.99911,3979.363962,4198.715706,4434.370241,4480.344352,4332.679062,4258.251568,3921.906459,4040.44002,4159.137225,4291.843158,4224.397665,4358.812174,4489.57085,4386.534552,4444.222971
Serbia and Montenegro,Electric power consumption (kWh per capita),65988.77891,55202.0775,50909.47496,44699.52794,41171.82453,46551.50815,54456.62885,59343.19634,59285.61813,42131.65941,50532.32747,54318.07883,57859.74973,61613.71796,65830.79828,60673.54561,63194.06701,61504.65439,61222.2058,57055.03852,58261.24028,62862.34211,61931.30879,62855.74623
Seychelles,Forest area (% of land area),88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
